Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/14/2020,AQS,560056666,1,23,ug/m3 SC,21,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/15/2020,AQS,560056666,1,19,ug/m3 SC,18,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/16/2020,AQS,560056666,1,35,ug/m3 SC,32,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/17/2020,AQS,560056666,1,30,ug/m3 SC,28,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/18/2020,AQS,560056666,1,17,ug/m3 SC,16,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/19/2020,AQS,560056666,1,11,ug/m3 SC,10,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/20/2020,AQS,560056666,1,12,ug/m3 SC,11,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/21/2020,AQS,560056666,1,10,ug/m3 SC,9,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/22/2020,AQS,560056666,1,16,ug/m3 SC,15,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/23/2020,AQS,560056666,1,24,ug/m3 SC,22,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/24/2020,AQS,560056666,1,28,ug/m3 SC,26,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/25/2020,AQS,560056666,1,18,ug/m3 SC,17,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/26/2020,AQS,560056666,1,13,ug/m3 SC,12,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/27/2020,AQS,560056666,1,13,ug/m3 SC,12,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/28/2020,AQS,560056666,1,27,ug/m3 SC,25,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/29/2020,AQS,560056666,1,16,ug/m3 SC,15,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
6/30/2020,AQS,560056666,1,10,ug/m3 SC,9,Wyodak Site 6,1,100,81102,PM10 Total 0-10um STP,23940,"Gillette, WY",56,Wyoming,5,Campbell,44.295496,-105.3687615
1/1/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/2/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/3/2020,AQS,560090009,2,13,ug/m3 SC,12,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/4/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/5/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/6/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/7/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/8/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/9/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/10/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/11/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/12/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/13/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/14/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/15/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/16/2020,AQS,560090009,2,14,ug/m3 SC,13,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/17/2020,AQS,560090009,2,16,ug/m3 SC,15,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/18/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/19/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/20/2020,AQS,560090009,2,11,ug/m3 SC,10,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/21/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/22/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/23/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/24/2020,AQS,560090009,2,4,ug/m3 SC,4,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/25/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/26/2020,AQS,560090009,2,13,ug/m3 SC,12,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/27/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/28/2020,AQS,560090009,2,3,ug/m3 SC,3,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/29/2020,AQS,560090009,2,4,ug/m3 SC,4,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/30/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
1/31/2020,AQS,560090009,2,4,ug/m3 SC,4,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/1/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/2/2020,AQS,560090009,2,12,ug/m3 SC,11,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/3/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/4/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/5/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/6/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/7/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/8/2020,AQS,560090009,2,4,ug/m3 SC,4,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/9/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/10/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/11/2020,AQS,560090009,2,16,ug/m3 SC,15,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/12/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/13/2020,AQS,560090009,2,4,ug/m3 SC,4,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/14/2020,AQS,560090009,2,11,ug/m3 SC,10,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/15/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/16/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/17/2020,AQS,560090009,2,4,ug/m3 SC,4,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/18/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/19/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/20/2020,AQS,560090009,2,11,ug/m3 SC,10,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/21/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/22/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/23/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/24/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/25/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/26/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/27/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/28/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
2/29/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/1/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/2/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/3/2020,AQS,560090009,2,16,ug/m3 SC,15,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/4/2020,AQS,560090009,2,12,ug/m3 SC,11,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/5/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/6/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/7/2020,AQS,560090009,2,11,ug/m3 SC,10,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/8/2020,AQS,560090009,2,11,ug/m3 SC,10,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/9/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/10/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/11/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/12/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/13/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/14/2020,AQS,560090009,2,4,ug/m3 SC,4,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/15/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/16/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/17/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/18/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/19/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/20/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/21/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/22/2020,AQS,560090009,2,14,ug/m3 SC,13,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/23/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/24/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/25/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/26/2020,AQS,560090009,2,17,ug/m3 SC,16,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/27/2020,AQS,560090009,2,12,ug/m3 SC,11,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/28/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/29/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/30/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
3/31/2020,AQS,560090009,2,12,ug/m3 SC,11,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/1/2020,AQS,560090009,2,12,ug/m3 SC,11,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/2/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/3/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/4/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/5/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/6/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/7/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/8/2020,AQS,560090009,2,22,ug/m3 SC,20,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/9/2020,AQS,560090009,2,13,ug/m3 SC,12,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/10/2020,AQS,560090009,2,16,ug/m3 SC,15,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/11/2020,AQS,560090009,2,11,ug/m3 SC,10,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/12/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/13/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/14/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/15/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/16/2020,AQS,560090009,2,12,ug/m3 SC,11,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/17/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/18/2020,AQS,560090009,2,13,ug/m3 SC,12,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/19/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/20/2020,AQS,560090009,2,15,ug/m3 SC,14,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/21/2020,AQS,560090009,2,29,ug/m3 SC,27,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/22/2020,AQS,560090009,2,21,ug/m3 SC,19,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/23/2020,AQS,560090009,2,15,ug/m3 SC,14,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/24/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/25/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/26/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/27/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/28/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/29/2020,AQS,560090009,2,7,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
4/30/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/1/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/2/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/3/2020,AQS,560090009,2,9,ug/m3 SC,8,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/4/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/5/2020,AQS,560090009,2,12,ug/m3 SC,11,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/6/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/7/2020,AQS,560090009,2,14,ug/m3 SC,13,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/8/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/9/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/10/2020,AQS,560090009,2,10,ug/m3 SC,9,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/11/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/12/2020,AQS,560090009,2,5,ug/m3 SC,5,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/13/2020,AQS,560090009,2,8,ug/m3 SC,7,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/14/2020,AQS,560090009,2,6,ug/m3 SC,6,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
5/15/2020,AQS,560090009,2,14,ug/m3 SC,13,Antelope Site 7,1,100,81102,PM10 Total 0-10um STP,,,56,Wyoming,9,Converse,43.42541965,-105.3885659
